Date,AveragePrice,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
31/12/2017,0.88,1368619.91,755743.47,75509.63,959746.82,14343.09,38298.83,conventional,2017,LosAngeles
24/12/2017,1.1,1076720.74,350754.59,78272.26,831557.36,15344.42,37179.95,conventional,2017,LosAngeles
17/12/2017,0.89,1046466.31,1167417.29,76600.37,790545.51,14767.42,35119.57,conventional,2017,LosAngeles
10/12/2017,1.07,1024592.52,396712.41,62000.95,868361.67,16284.72,36269.31,conventional,2017,LosAngeles
3/12/2017,1.01,1177940,396804,68958,913002,23854,35296,conventional,2017,LosAngeles
26/11/2017,1.19,987928,327525,82683,702784,16197,36801,conventional,2017,LosAngeles
19/11/2017,1.14,1042472,309130,73389,893064,34871,38457,conventional,2017,LosAngeles
12/11/2017,1.08,1225567,413517,72562,851550,23684,39240,conventional,2017,LosAngeles
5/11/2017,1.04,1079147.36,743292.73,69039.29,748133.99,14912.26,36715.26,conventional,2017,LosAngeles
29/10/2017,1.09,1085428.83,843048.34,81784.71,794198.46,16098.25,29818.61,conventional,2017,LosAngeles
22/10/2017,1.49,924450.62,360936.46,84635.32,551747.52,15614.96,31253.98,conventional,2017,LosAngeles
15/10/2017,1.67,741758.67,385402.67,94134.88,509468.27,15849.71,33217.16,conventional,2017,LosAngeles
8/10/2017,1.8,753730.08,343707.72,91288.33,475271.7,17349.06,29920.35,conventional,2017,LosAngeles
1/10/2017,1.77,725653.31,335816.39,78098.02,510568.78,17512.89,29379.2,conventional,2017,LosAngeles
24/09/2017,1.75,768658.64,337637.65,79407.42,529354.38,16258.82,29293.55,conventional,2017,LosAngeles
17/09/2017,1.73,837463.16,357662.06,84556.11,543636.79,13163.62,29208.74,conventional,2017,LosAngeles
10/9/2017,1.74,898753.94,359807.34,94971.16,568315.4,14394.75,32809.38,conventional,2017,LosAngeles
3/9/2017,1.61,1050438.58,441327.04,112400.98,521219.23,15575.83,36012.63,conventional,2017,LosAngeles
27/08/2017,1.66,1096036.21,344686.36,105558.18,523454.36,14650.86,32740.83,conventional,2017,LosAngeles
20/08/2017,1.45,1207541.43,324882.97,99791.22,618120.14,22264.21,37265.77,conventional,2017,LosAngeles
13/08/2017,1.19,1412649.35,452871.67,120591.71,784481.79,21556.57,40698.76,conventional,2017,LosAngeles
6/8/2017,1.22,1359069.5,414552.66,109001.34,793163.78,20822.11,46018.92,conventional,2017,LosAngeles
30/07/2017,1.39,1263812.03,399835.58,100595.71,603467.35,18679.7,39637.48,conventional,2017,LosAngeles
23/07/2017,1.38,1266618.54,407573.08,99404.46,652958.02,12421.66,45942.56,conventional,2017,LosAngeles
16/07/2017,1.37,1327685.51,409058.25,105463.36,658086.39,14421.29,43441.46,conventional,2017,LosAngeles
9/7/2017,1.12,1520215.45,437585.1,87693.03,1285980.32,788.55,50712.53,conventional,2017,LosAngeles
2/7/2017,1.07,1521073.33,497356.53,104452.24,1337890.74,411.72,45971.18,conventional,2017,LosAngeles
25/06/2017,0.92,1609002.4,414532.82,90801.1,1496630.45,696.59,44003.86,conventional,2017,LosAngeles
18/06/2017,0.99,1581223.4,480083.42,93204.86,1424124.05,963.71,51722.11,conventional,2017,LosAngeles
11/6/2017,0.99,1280363.31,415143.16,96489.25,1550403.66,468.39,47983.17,conventional,2017,LosAngeles
4/6/2017,0.96,1330141.06,418291.29,89031.2,1761072.22,559.34,38125.61,conventional,2017,LosAngeles
28/05/2017,1.13,1296066.67,466479.64,102414.38,1324066.55,300.84,54580.81,conventional,2017,LosAngeles
21/05/2017,1.14,1169688.69,428611.48,91670.96,1178399.48,401.84,53144.21,conventional,2017,LosAngeles
14/05/2017,0.94,1376168.79,430527.04,88215.9,1602634.76,674.27,53182.15,conventional,2017,LosAngeles
7/5/2017,0.87,1745366.17,583071.39,97893.53,1727340.36,488.13,60153.52,conventional,2017,LosAngeles
30/04/2017,0.99,1329981.71,518018.74,105295.61,1286252.05,686.15,59023.76,conventional,2017,LosAngeles
23/04/2017,1.04,1118405.84,429077.76,108744.24,1358189.5,3262.06,56546.79,conventional,2017,LosAngeles
16/04/2017,1.18,1044500.39,455872.03,109370.93,1117995.97,574.14,61316.94,conventional,2017,LosAngeles
9/4/2017,1.01,957440.04,408516.09,106825.66,1460394.98,10162.56,49907.28,conventional,2017,LosAngeles
2/4/2017,0.98,975079.42,428361.34,95594.45,1542667.95,11742.19,46909.66,conventional,2017,LosAngeles
26/03/2017,1.12,861802.43,418362.3,83244.93,1168719.39,1177.9,50016.63,conventional,2017,LosAngeles
19/03/2017,1.11,965781.76,422615.12,89296.88,1209897.81,2474.78,47805.79,conventional,2017,LosAngeles
12/3/2017,1.12,974290.82,439065.83,94533.02,1067166.21,4495.49,54023.57,conventional,2017,LosAngeles
5/3/2017,0.99,897311.08,518369.51,83307.14,1214991.2,6376.28,48575.67,conventional,2017,LosAngeles
26/02/2017,0.82,980146.15,477454.27,70872.57,1341305.37,33291.9,32007.24,conventional,2017,LosAngeles
19/02/2017,0.79,1029674.7,493496.38,68553.91,1277346.26,130416.16,34431,conventional,2017,LosAngeles
12/2/2017,0.64,1181120.66,592688.22,61331.51,1664506.69,81240.11,44743.45,conventional,2017,LosAngeles
5/2/2017,0.53,1741607.02,937331.61,89678.63,2656630.42,3465.7,41513.7,conventional,2017,LosAngeles
29/01/2017,0.6,1439453.61,741369.62,67607.57,1923042.64,29993.97,28981.57,conventional,2017,LosAngeles
22/01/2017,0.62,1715034.11,663032.28,61799.24,1710186.48,39625.95,25874.51,conventional,2017,LosAngeles
15/01/2017,0.76,1075572.75,703853.31,61161.98,1442445.76,59205.75,21168.43,conventional,2017,LosAngeles
8/1/2017,0.89,969758.4,692908.87,72814.14,1288525.3,72837.94,24117.02,conventional,2017,LosAngeles
1/1/2017,0.84,1223299.39,829896.69,56808.74,1332601.11,88931.96,19799.28,conventional,2017,LosAngeles
31/12/2017,0.87,26048.65,34289.02,270.75,37617.67,19711.15,4.25,conventional,2017,Louisville
24/12/2017,1.18,6596.13,28324.6,217.35,23837.75,21035.42,12.84,conventional,2017,Louisville
17/12/2017,1.07,6894.24,28129.43,326.83,29455.18,15356.82,28.61,conventional,2017,Louisville
10/12/2017,1.01,6065.04,37048.51,147.89,26607.95,30198.81,4.32,conventional,2017,Louisville
3/12/2017,1.11,2489,52286,530,9238,44403,1,conventional,2017,Louisville
26/11/2017,1.45,1858,22808,107,10221,18803,0,conventional,2017,Louisville
19/11/2017,1.18,2182,33869,79,12675,30480,0,conventional,2017,Louisville
12/11/2017,1.14,3181,43510,86,11788,42246,0,conventional,2017,Louisville
5/11/2017,1.18,3045.35,37125.6,120.44,13435.51,32355.55,2.88,conventional,2017,Louisville
29/10/2017,1.23,3751.03,44115.78,56.48,13041.14,41950.78,0,conventional,2017,Louisville
22/10/2017,1.7,3538.09,25086.52,33.07,13492.32,20029.04,0,conventional,2017,Louisville
15/10/2017,1.79,3403.65,25005.3,68.1,12700.01,19439.46,0,conventional,2017,Louisville
8/10/2017,1.98,4093.28,17191.2,71.23,11687.9,19822.36,0,conventional,2017,Louisville
1/10/2017,1.89,3158.2,25612,73.49,14044.19,19292.62,0,conventional,2017,Louisville
24/09/2017,1.88,2256.64,25575.25,82.79,12529.29,19096.55,0,conventional,2017,Louisville
17/09/2017,1.73,2265.55,31173.61,79.54,14322.14,20969.23,20,conventional,2017,Louisville
10/9/2017,1.65,2337.33,34553.13,91.41,15816.03,25440.35,366.67,conventional,2017,Louisville
3/9/2017,1.64,2707.25,35073.5,133.23,16063.17,26038.37,355.56,conventional,2017,Louisville
27/08/2017,1.62,3038.11,33674.56,103.73,17157.17,26001.79,491.11,conventional,2017,Louisville
20/08/2017,1.56,2852.34,35594.01,148.97,24106.1,25489.74,453.33,conventional,2017,Louisville
13/08/2017,1.38,2736.38,37308.97,121.05,27903.99,24543.79,833.33,conventional,2017,Louisville
6/8/2017,1.3,2317.1,37610.34,218,29610.66,24173.08,1211.76,conventional,2017,Louisville
30/07/2017,1.3,2384.77,33397.53,133.88,29280.49,24102.09,1130,conventional,2017,Louisville
23/07/2017,1.37,2203.65,37670.64,134.13,24730.17,26604.12,1143.33,conventional,2017,Louisville
16/07/2017,1.44,3058.87,41177.44,211.13,15204.43,26375.34,1189.99,conventional,2017,Louisville
9/7/2017,1.01,2696.41,45861.16,209.51,22207.37,53245.65,726.08,conventional,2017,Louisville
2/7/2017,1.02,2605.69,47985.11,340.48,23991.67,38397.78,338.25,conventional,2017,Louisville
25/06/2017,0.97,2137.42,43420.23,203.5,20546.42,47643.48,52.22,conventional,2017,Louisville
18/06/2017,1.06,2581.61,49620.17,541.77,21822.14,29725.7,78.29,conventional,2017,Louisville
11/6/2017,1.04,2251.92,46391.41,159.38,17357.08,45674.42,419.72,conventional,2017,Louisville
4/6/2017,1.06,2191.2,48994.64,305.84,16752.03,53317.46,41.64,conventional,2017,Louisville
28/05/2017,1.08,2098.77,48808.39,305.78,16202.19,44055.13,16.81,conventional,2017,Louisville
21/05/2017,1.1,2090.74,51642.32,225.38,14518.52,35959.83,3.37,conventional,2017,Louisville
14/05/2017,1.27,2266.19,37229.4,247.88,16236.09,26265.11,0,conventional,2017,Louisville
7/5/2017,1.06,2467.22,57992.66,426.61,21513.2,52904.37,182.46,conventional,2017,Louisville
30/04/2017,1.26,2431.03,48499.45,203.94,18452.22,23931.06,145.78,conventional,2017,Louisville
23/04/2017,1.17,2091.62,42839.29,236.73,16780.79,31343.12,211.31,conventional,2017,Louisville
16/04/2017,1.22,2109.81,47637.85,213.91,18406.86,31705.47,15.62,conventional,2017,Louisville
9/4/2017,1.2,2222.25,43333.76,209.34,17618.59,26542.08,0,conventional,2017,Louisville
2/4/2017,1.15,2228.91,43114.54,225.38,18336.09,33057.77,0,conventional,2017,Louisville
26/03/2017,1.11,2435.42,46979.43,163.77,18244.87,32209.26,3.39,conventional,2017,Louisville
19/03/2017,1.29,1883.85,44133.45,213.08,17374.52,10768.15,15.01,conventional,2017,Louisville
12/3/2017,1.18,2122.02,42103.02,159.61,14085.25,26520.4,14.89,conventional,2017,Louisville
5/3/2017,0.99,1914.78,49340.2,183.87,12670.72,36951.44,0,conventional,2017,Louisville
26/02/2017,0.95,2181.83,59928.42,578.39,15168.82,28234.42,6.49,conventional,2017,Louisville
19/02/2017,0.94,1979.99,41851.86,159.04,13809.65,36841.43,136.82,conventional,2017,Louisville
12/2/2017,0.75,2078.54,58269.96,357.4,16002.34,55257.34,0,conventional,2017,Louisville
5/2/2017,0.91,2214.61,74680.7,1046.84,19517.27,29368.27,1.6,conventional,2017,Louisville
29/01/2017,0.94,2082.57,55703.27,217.7,17307.09,40985.94,13.33,conventional,2017,Louisville
22/01/2017,0.94,2407.87,66870.27,714.26,18678.36,38926.99,0,conventional,2017,Louisville
15/01/2017,1.06,2069.09,43683.9,281.29,17644.78,25682.37,0,conventional,2017,Louisville
8/1/2017,0.86,2489.41,55251.9,397.86,17859.61,42296.4,15.56,conventional,2017,Louisville
1/1/2017,0.77,1692.13,60441.72,643.88,12573.63,35198.14,146.67,conventional,2017,Louisville
31/12/2017,1.17,499352.88,74265.81,3057.2,72698.98,79623.82,0,conventional,2017,MiamiFtLauderdale
24/12/2017,1.45,336796.77,44094.52,4987.95,88550.58,32139.28,0,conventional,2017,MiamiFtLauderdale
17/12/2017,1.01,449484.96,63179.34,5749.55,69456.09,72867.89,0,conventional,2017,MiamiFtLauderdale
10/12/2017,1.03,484033.33,71985.61,6988.61,75190.47,75667.98,0,conventional,2017,MiamiFtLauderdale
3/12/2017,1.35,358080,50526,9947,75459,56202,0,conventional,2017,MiamiFtLauderdale
26/11/2017,1.45,302437,44200,1052,70352,46606,0,conventional,2017,MiamiFtLauderdale
19/11/2017,1.23,418092,65920,2026,80040,75936,0,conventional,2017,MiamiFtLauderdale
12/11/2017,1.42,336664,51672,1669,72870,50234,0,conventional,2017,MiamiFtLauderdale
5/11/2017,1.53,314039.49,47476.82,392.9,66124.03,35137.26,0,conventional,2017,MiamiFtLauderdale
29/10/2017,1.22,450543.04,71919.22,223.75,75333.68,76768.87,0,conventional,2017,MiamiFtLauderdale
22/10/2017,1.59,378185.3,61183.38,183.75,61151.44,57611.39,0,conventional,2017,MiamiFtLauderdale
15/10/2017,1.79,324877.96,49047.42,32,72027.82,26089.53,0,conventional,2017,MiamiFtLauderdale
8/10/2017,1.92,302210.81,44414.13,104.53,80223.56,28878.91,0,conventional,2017,MiamiFtLauderdale
1/10/2017,2.04,254127.88,48863.68,187.25,54423.36,42234.48,0,conventional,2017,MiamiFtLauderdale
24/09/2017,1.93,291020.95,42336.4,237.74,33217.53,42039.03,0,conventional,2017,MiamiFtLauderdale
17/09/2017,1.84,278164.17,53156.3,50.37,16642.51,61152.89,40,conventional,2017,MiamiFtLauderdale
10/9/2017,1.81,266569.88,34078.89,155.17,34614.01,23940.62,3223.33,conventional,2017,MiamiFtLauderdale
3/9/2017,1.98,323445.92,50947.85,284.53,40450.86,46519.25,3403.33,conventional,2017,MiamiFtLauderdale
27/08/2017,1.65,302627.69,49717.5,289.62,37812.76,51132.58,8624.44,conventional,2017,MiamiFtLauderdale
20/08/2017,1.7,317677.27,56349.59,184.51,34142.86,54596.03,5564.44,conventional,2017,MiamiFtLauderdale
13/08/2017,1.51,383486.57,70899.96,207.86,31618.38,73383.75,9201.11,conventional,2017,MiamiFtLauderdale
6/8/2017,1.48,341186.45,64789.85,324.38,38651.03,48348.78,7854.45,conventional,2017,MiamiFtLauderdale
30/07/2017,1.46,342501.26,62144.33,358.81,34817.34,55121.15,6058.89,conventional,2017,MiamiFtLauderdale
23/07/2017,1.47,374063.45,67585.09,421.47,35385.93,61377.68,8000,conventional,2017,MiamiFtLauderdale
16/07/2017,1.48,367930.59,65180.09,301.98,38434.8,41978.19,9792.22,conventional,2017,MiamiFtLauderdale
9/7/2017,1.43,371243.58,67379.1,239.94,44355.87,55317.47,11659.17,conventional,2017,MiamiFtLauderdale
2/7/2017,1.44,419259.34,76464.05,418.31,49954.72,72199.67,9273.33,conventional,2017,MiamiFtLauderdale
25/06/2017,1.43,349940.7,66569.13,127.88,51069.12,59391.58,12748.89,conventional,2017,MiamiFtLauderdale
18/06/2017,1.52,311873.22,66760.95,105.13,51803.99,62943.5,12341.67,conventional,2017,MiamiFtLauderdale
11/6/2017,1.48,447672.96,88004.23,340.96,73486.27,79488.96,7610,conventional,2017,MiamiFtLauderdale
4/6/2017,1.49,449727.4,85907.47,238.92,84992.72,64412.35,2635,conventional,2017,MiamiFtLauderdale
28/05/2017,1.45,403556.09,74337.63,66.26,102591.5,65217.4,0,conventional,2017,MiamiFtLauderdale
21/05/2017,1.49,383030.29,75985.14,127.05,86440.86,60137.68,0,conventional,2017,MiamiFtLauderdale
14/05/2017,1.5,373017.97,71834.66,92.98,87201.95,62633.79,0,conventional,2017,MiamiFtLauderdale
7/5/2017,1.17,569792.16,130126.67,689.42,96700.11,112930.71,0,conventional,2017,MiamiFtLauderdale
30/04/2017,1.26,511842.97,127586.28,121.3,79251.87,113901.78,0,conventional,2017,MiamiFtLauderdale
23/04/2017,1.51,333198.36,78525.35,143.43,81699.04,63377.96,0,conventional,2017,MiamiFtLauderdale
16/04/2017,1.5,329067.9,75100.84,127.13,73084.25,56062.15,0,conventional,2017,MiamiFtLauderdale
9/4/2017,1.54,312737.23,74502.99,242.38,66358.64,40164.99,87.5,conventional,2017,MiamiFtLauderdale
2/4/2017,1.71,299394.5,74726.71,285.88,63253.12,55950.64,0,conventional,2017,MiamiFtLauderdale
26/03/2017,1.71,297987.32,79372.45,370.75,59606.47,61500.32,150,conventional,2017,MiamiFtLauderdale
19/03/2017,1.62,297627.53,79475.12,350.68,80525.62,62486.58,472.22,conventional,2017,MiamiFtLauderdale
12/3/2017,1.7,286726.08,80308.24,280.65,58637.13,47913.49,0,conventional,2017,MiamiFtLauderdale
5/3/2017,1.67,273177.19,78151.22,228.88,56960.63,55692.97,0,conventional,2017,MiamiFtLauderdale
26/02/2017,1.26,328098.98,90099.4,97.02,76060.43,59447.67,0,conventional,2017,MiamiFtLauderdale
19/02/2017,1.35,262617.9,89037.77,253.62,58634.83,57722.39,0,conventional,2017,MiamiFtLauderdale
12/2/2017,0.97,462514.53,171782.76,399.31,67653.42,102267.65,359.72,conventional,2017,MiamiFtLauderdale
5/2/2017,0.87,689710.71,281503.4,629.67,102844.25,178368.65,1144.44,conventional,2017,MiamiFtLauderdale
29/01/2017,1.3,271896.48,128996.33,519.69,99039.03,108598.82,670.83,conventional,2017,MiamiFtLauderdale
22/01/2017,1.05,308899.67,230819.58,377.73,71856.16,181454.14,106.94,conventional,2017,MiamiFtLauderdale
15/01/2017,1.34,251140.35,125991.87,544.78,82722.7,128082.49,0,conventional,2017,MiamiFtLauderdale
8/1/2017,1.4,209904.22,121128.25,293.18,85738.78,105206.85,6.94,conventional,2017,MiamiFtLauderdale
1/1/2017,0.98,309692.08,199635.67,540.23,84253.42,193284.7,0,conventional,2017,MiamiFtLauderdale
31/12/2017,0.96,937259.75,1398684.02,29457.57,1246593.68,163761.83,1436.61,conventional,2017,Midsouth
24/12/2017,1.26,589482.87,939519.27,19763.67,824335.49,118291.12,2922.87,conventional,2017,Midsouth
17/12/2017,1.23,586473.42,918892.91,16966.89,853140.03,106279.96,2064.36,conventional,2017,Midsouth
10/12/2017,1.07,728666.15,1219626.41,17891.07,1229379.23,172927.24,2031.71,conventional,2017,Midsouth
3/12/2017,1.18,755828,1275665,18490,762953,188039,2118,conventional,2017,Midsouth
26/11/2017,1.33,488106,903101,15350,663097,128990,1607,conventional,2017,Midsouth
19/11/2017,1.3,567752,938850,16827,751485,186157,1727,conventional,2017,Midsouth
12/11/2017,1.33,670773,1022489,18762,735347,181873,1942,conventional,2017,Midsouth
5/11/2017,1.28,797195.7,1081492.86,20209.95,821114.39,159168.35,1756.12,conventional,2017,Midsouth
29/10/2017,1.41,639486.72,1075382.15,19076.52,774152.75,153145.22,656.44,conventional,2017,Midsouth
22/10/2017,1.56,537789.18,1026119.76,20115.07,698822.91,97558.95,138.57,conventional,2017,Midsouth
15/10/2017,1.63,529662.41,1066264.19,21955.24,654675.29,123337.18,20.38,conventional,2017,Midsouth
8/10/2017,1.72,515353.83,852450.97,19640.32,630328.89,115357.54,34.84,conventional,2017,Midsouth
1/10/2017,1.64,484618.58,1130202.23,20147.99,688480.03,120198.57,152.99,conventional,2017,Midsouth
24/09/2017,1.6,494295.13,1150979.86,19549.26,704199.37,96708.78,477.68,conventional,2017,Midsouth
17/09/2017,1.55,512068.16,1116827.87,20473.18,716654.48,98413.44,2401.72,conventional,2017,Midsouth
10/9/2017,1.56,466611.07,1074163.59,21742.49,732278.1,110137.25,23207.55,conventional,2017,Midsouth
3/9/2017,1.54,512114.91,1135717.01,24649,747801.46,116289.45,25211.69,conventional,2017,Midsouth
27/08/2017,1.5,577443.09,1071863.58,23088.84,804265.11,124191.97,16255.39,conventional,2017,Midsouth
20/08/2017,1.41,613834.15,1140930.95,23579.86,904139.21,145663,37267.19,conventional,2017,Midsouth
13/08/2017,1.37,595916.46,1267014.94,25765.18,836575.7,148877.99,28454.57,conventional,2017,Midsouth
6/8/2017,1.34,601191.03,1272881.65,26753.29,856452.33,122563.55,27722.1,conventional,2017,Midsouth
30/07/2017,1.34,613040.11,1200263.6,26106.33,833164.8,126121.45,18395.33,conventional,2017,Midsouth
23/07/2017,1.34,613826.71,1240751.66,26154.28,861274.69,114928.95,29602.08,conventional,2017,Midsouth
16/07/2017,1.34,566734.82,1217131.68,26712.77,860213.61,122607.37,34003.86,conventional,2017,Midsouth
9/7/2017,1.29,643600.31,1287442.95,27337.2,969121.67,191301.87,54568.45,conventional,2017,Midsouth
2/7/2017,1.26,663114.75,1257956.68,30426.63,1026992.74,187005.45,53465.59,conventional,2017,Midsouth
25/06/2017,1.27,673327.18,1319522.05,27318.06,903265.11,187611.42,36475.32,conventional,2017,Midsouth
18/06/2017,1.34,600416.38,1348477.92,28997.27,909822.8,107064.11,38092.74,conventional,2017,Midsouth
11/6/2017,1.34,640517.27,1365909.57,31604.96,900866.53,167944.28,43945.63,conventional,2017,Midsouth
4/6/2017,1.43,699461.68,1357927.08,31609.48,916401.72,187872.39,19003.96,conventional,2017,Midsouth
28/05/2017,1.38,750399.45,1352784.05,35153.44,1002083.8,230580.56,9160.33,conventional,2017,Midsouth
21/05/2017,1.34,740206.13,1308057.07,32390.63,953595.56,193338.02,4717.41,conventional,2017,Midsouth
14/05/2017,1.31,721743.92,1036404.83,30170.73,1104012.3,148638.5,6625.97,conventional,2017,Midsouth
7/5/2017,1.19,926758.39,1699122.93,47936.74,1456000.83,237524.29,5385.54,conventional,2017,Midsouth
30/04/2017,1.38,771445.46,1301500.7,32879.9,1038439.12,142458.63,4604.35,conventional,2017,Midsouth
23/04/2017,1.4,617149.84,1225887.12,31534.53,1044588.96,136072.44,5162.94,conventional,2017,Midsouth
16/04/2017,1.43,618949.71,1222427.88,31587.43,962599.6,125318.67,4200.17,conventional,2017,Midsouth
9/4/2017,1.39,650949.77,1221294.08,29641.61,990216.19,93875.58,4160.85,conventional,2017,Midsouth
2/4/2017,1.3,670531.47,1325656.97,32123.7,1192231.15,126225.16,4170.08,conventional,2017,Midsouth
26/03/2017,1.33,673395.8,1328645.97,33096.36,988523.65,135004.05,3935.02,conventional,2017,Midsouth
19/03/2017,1.35,607103.98,1325162.91,30753.5,867587.43,98619.63,3848.93,conventional,2017,Midsouth
12/3/2017,1.33,718846.39,1306320.17,38103.37,868710.37,123511.69,3518.06,conventional,2017,Midsouth
